Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
67,M,18,4,0,1400,5,Garage,17,Yes
52,F,24,0,3,1200,2,Garage,4,No
63,F,46,0,2,1200,6,Garage,2,No
46,M,27,0,4,1200,6,Garage,6,No
70,M,46,0,4,1800,3,Garage,2,No
63,M,30,0,0,1200,6,Garage,13,No
30,M,4,0,3,1400,6,Garage,2,No
57,M,40,0,3,1400,6,Garage,18,No
45,F,14,0,1,1400,4,Road,1,Yes
74,M,54,0,4,1200,3,Garage,3,No
57,F,33,0,1,1200,6,Drive,1,Yes
50,M,20,0,1,1400,6,Garage,1,No
78,M,49,0,4,1200,2,Garage,4,No
54,M,18,8,3,1600,7,Road,1,Yes
66,M,20,0,3,1200,3,Garage,2,No
56,M,15,0,2,1200,5,Garage,15,Yes
56,F,6,0,4,1200,2,Garage,6,No
70,M,37,0,3,1400,3,Garage,5,No
55,M,19,0,1,1600,5,Garage,5,No
62,M,29,0,0,1600,2,Garage,5,No
61,M,36,0,1,1400,7,Road,3,Yes
67,F,16,0,4,1400,6,Garage,3,No
46,M,3,0,2,1200,2,Garage,2,No
23,F,6,0,1,1600,6,Garage,14,Yes
52,F,32,0,0,1400,5,Drive,4,Yes
55,F,30,0,1,1400,7,Garage,2,No
60,M,4,0,2,1200,2,Drive,1,No
50,F,4,8,0,1200,4,Drive,4,Yes
52,M,21,0,3,1200,2,Drive,2,No
73,F,27,0,4,1800,4,Garage,1,Yes
56,M,23,0,0,1200,6,Road,1,Yes
80,M,23,0,4,1400,6,Garage,3,Yes
80,M,10,0,2,1400,4,Garage,1,No
53,F,16,0,2,1400,7,Garage,1,No
65,M,24,0,2,1400,3,Garage,1,No
55,F,29,0,0,1200,6,Road,8,Yes
43,F,7,0,4,1600,2,Road,15,Yes
32,F,5,0,4,1800,7,Garage,2,No
76,M,9,0,0,1200,6,Garage,4,No
69,F,5,0,2,1400,2,Garage,7,No
32,F,7,8,4,1400,5,Garage,8,Yes
32,M,12,0,2,1400,4,Garage,1,No
76,M,28,8,1,1200,3,Road,2,Yes
57,F,22,0,3,1400,2,Garage,5,No
75,M,16,8,1,1400,4,Garage,5,Yes
37,F,2,0,2,1200,4,Road,3,No
24,F,6,0,0,1600,5,Garage,5,Yes
78,F,45,0,1,1400,3,Garage,3,Yes
21,M,2,0,1,1400,2,Road,6,Yes
56,F,39,0,2,1200,5,Garage,2,No
72,F,33,0,1,1400,4,Road,2,Yes
47,M,10,0,4,1400,4,Garage,10,No
68,F,7,4,3,1400,7,Garage,1,Yes
56,F,16,0,1,1200,5,Garage,3,No
57,M,4,0,0,1400,6,Garage,1,No
78,M,42,0,2,1200,2,Drive,1,No
38,M,17,0,2,1800,6,Drive,1,No
41,M,3,0,1,1200,5,Drive,13,No
25,M,7,0,1,1200,4,Road,1,No
77,M,2,0,3,1600,4,Garage,4,No
32,M,8,0,1,1400,6,Garage,5,No
25,F,2,0,4,1200,2,Road,3,No
38,F,13,0,2,1400,6,Garage,6,No
65,F,28,0,3,1200,2,Garage,1,No
42,F,10,0,1,1400,2,Road,2,No
48,F,2,0,4,1400,6,Garage,2,No
58,F,40,0,2,1400,4,Garage,9,No
61,M,21,8,1,1800,4,Garage,1,Yes
56,M,31,0,2,1400,5,Garage,5,No
61,F,6,0,2,1200,5,Road,1,Yes
54,M,24,0,1,1200,6,Garage,18,No
34,F,12,0,0,1400,2,Garage,1,No
40,F,8,8,1,1600,3,Garage,8,Yes
77,M,60,0,4,1800,5,Garage,13,Yes
70,F,29,0,3,1200,4,Garage,1,Yes
66,F,36,0,3,1200,4,Garage,4,No
38,F,15,0,4,1600,5,Road,9,Yes
43,F,1,4,4,1600,6,Garage,6,No
52,F,30,0,0,1200,5,Drive,4,Yes
31,M,5,0,0,1200,6,Garage,11,No
40,F,6,0,4,1600,3,Garage,14,No
32,M,2,0,3,1400,7,Road,2,Yes
67,F,31,0,4,1600,7,Road,1,Yes
42,F,1,0,4,1600,5,Garage,16,No
74,M,6,0,4,1400,3,Road,12,Yes
75,F,14,0,4,1400,4,Garage,2,Yes
53,F,4,0,4,1400,6,Garage,15,No
72,F,2,0,0,1600,7,Road,2,Yes
67,F,24,0,1,1200,4,Garage,2,No
70,M,22,4,4,1800,4,Garage,2,Yes
27,F,2,0,0,1200,2,Garage,2,No
68,M,11,0,4,1200,6,Road,10,Yes
18,F,1,0,1,1400,5,Road,1,Yes
58,M,9,0,3,1200,3,Garage,20,No
35,M,1,0,3,1400,7,Garage,10,No
72,M,30,4,4,1200,4,Garage,2,Yes
18,F,1,0,4,1400,6,Garage,3,No
71,M,54,0,0,1200,3,Garage,1,No
21,M,1,0,0,1400,4,Road,6,Yes
19,M,1,0,0,1200,5,Drive,8,Yes
34,F,4,0,0,1200,5,Drive,9,No
69,M,41,0,0,1600,4,Drive,1,Yes
55,F,12,0,0,1200,4,Road,1,No
50,F,1,0,3,1600,5,Garage,3,No
72,M,8,0,2,1400,4,Garage,12,No
32,M,14,0,1,1200,4,Garage,13,No
44,M,17,4,0,1200,6,Garage,1,Yes
53,M,28,0,3,1400,2,Road,2,Yes
41,F,1,8,3,1400,3,Road,15,Yes
50,F,15,0,3,1600,4,Drive,5,No
76,F,31,0,4,1200,4,Drive,4,Yes
72,F,9,0,3,1200,4,Garage,14,Yes
55,F,6,8,4,1200,6,Road,1,Yes
78,F,51,0,4,1400,5,Road,6,Yes
61,M,44,0,4,2000,6,Garage,4,Yes
20,F,3,0,4,1200,2,Drive,1,No
34,M,13,0,1,1400,4,Road,1,Yes
66,M,4,0,3,1800,3,Garage,2,Yes
39,M,8,0,2,1400,5,Road,19,Yes
68,M,5,4,1,1200,2,Garage,16,Yes
32,F,9,0,2,1200,4,Garage,3,No
64,F,6,0,2,1200,6,Garage,15,Yes
55,M,4,0,0,1200,2,Garage,19,No
60,F,39,0,1,1400,3,Garage,2,No
76,M,40,0,4,1400,2,Drive,6,No
37,M,16,0,0,1400,4,Road,19,Yes
20,M,1,0,2,1200,6,Drive,14,Yes
39,F,3,0,1,1200,4,Garage,2,No
71,M,19,0,4,1200,5,Garage,3,No
70,F,35,0,4,1400,6,Garage,12,Yes
32,M,3,4,0,1600,6,Garage,4,Yes
27,F,2,0,1,1600,7,Road,10,Yes
58,F,6,0,0,1800,7,Road,4,Yes
20,M,2,0,3,1600,4,Garage,2,Yes
66,M,23,0,0,1200,2,Garage,7,No
38,M,5,0,2,1600,7,Garage,2,No
37,M,3,4,1,1200,4,Garage,18,Yes
55,M,18,0,0,1200,3,Garage,6,No
56,F,5,0,2,1400,4,Road,14,Yes
34,F,16,0,3,1400,3,Garage,1,No
33,M,6,0,1,1600,4,Drive,1,No
69,M,25,0,3,1600,6,Garage,1,Yes
28,M,3,8,4,1400,2,Road,1,Yes
51,M,13,0,3,1200,6,Garage,11,No
75,M,21,0,2,1200,6,Road,3,Yes
26,F,5,0,0,1200,6,Garage,3,No
46,M,28,0,3,1400,4,Garage,16,No
45,M,28,0,4,1200,3,Drive,5,No
32,M,2,0,1,1600,4,Garage,6,No
19,M,1,0,0,1400,2,Garage,6,No
28,F,9,0,0,1200,3,Garage,14,No
42,M,12,0,4,1200,2,Road,6,No
65,M,34,0,4,1200,6,Garage,2,No
74,F,29,0,2,1200,5,Garage,3,Yes
59,F,5,4,4,1200,5,Road,4,Yes
53,F,22,8,3,1200,2,Drive,14,Yes
45,F,14,0,4,1200,2,Garage,4,No
46,M,4,4,0,1200,2,Garage,4,Yes
71,M,41,0,2,1200,4,Road,16,Yes
36,F,7,0,2,1200,2,Garage,14,No
38,M,21,4,2,1200,3,Garage,8,Yes
54,F,27,0,0,1800,6,Road,1,Yes
32,F,9,0,2,1200,6,Garage,15,No
62,M,23,0,3,1200,3,Garage,2,No
30,M,11,0,2,1400,5,Road,1,No
78,F,28,0,3,1400,6,Garage,3,Yes
79,M,61,0,0,1400,2,Garage,1,No
44,M,19,0,4,1400,3,Garage,1,No
39,M,13,0,2,1400,6,Garage,4,No
35,F,14,0,4,1400,5,Garage,13,No
34,F,17,0,1,1400,5,Garage,1,No
60,M,13,0,2,1200,4,Garage,1,No
57,M,39,0,0,1400,2,Garage,1,No
48,F,31,0,4,1400,6,Garage,1,No
75,F,23,0,0,1400,6,Garage,3,Yes
52,M,28,0,1,1800,5,Garage,14,Yes
34,F,12,0,2,1200,3,Garage,7,No
32,M,1,0,2,1400,4,Garage,10,No
18,M,1,0,3,1400,4,Garage,10,Yes
24,M,2,0,2,1400,7,Garage,1,Yes
59,M,18,4,2,1200,6,Road,5,Yes
24,F,2,0,0,1400,5,Garage,8,Yes
53,F,15,0,1,1200,5,Garage,2,No
37,M,3,0,1,1600,7,Garage,10,Yes
53,M,3,8,1,1400,5,Garage,11,Yes
70,M,17,0,0,1200,6,Garage,8,No
63,M,37,0,4,1200,3,Garage,4,No
18,M,1,0,4,1200,5,Garage,19,Yes
75,F,56,0,4,1200,6,Garage,3,Yes
54,F,36,0,1,1400,4,Road,6,Yes
30,M,4,0,4,1200,3,Garage,1,No
47,F,26,0,0,1400,6,Road,10,Yes
65,M,4,0,2,1400,3,Garage,11,No
65,M,32,0,4,1600,3,Garage,1,No
74,M,9,0,0,1400,2,Garage,11,Yes
42,M,3,0,0,1400,4,Road,6,Yes
76,F,51,0,1,1200,6,Garage,10,Yes
33,F,13,0,4,1400,7,Drive,6,No
19,F,2,0,4,1400,4,Garage,1,No
78,M,15,0,4,1200,4,Garage,18,Yes
47,M,8,0,4,1200,5,Road,2,Yes
32,M,8,0,4,1600,6,Garage,5,No
18,M,1,4,3,3800,8,Drive,1,Yes
69,F,18,0,4,1200,5,Garage,19,Yes
46,F,7,0,2,1800,3,Garage,2,No
21,F,3,0,1,1400,7,Garage,2,Yes
24,M,4,0,4,1200,5,Garage,1,No
41,F,22,4,2,1400,6,Road,6,Yes
27,F,10,0,2,1400,4,Garage,1,No
56,M,14,0,4,1600,4,Road,6,Yes
37,M,1,0,1,1400,5,Garage,2,No
57,F,19,0,2,1400,7,Garage,18,Yes
46,M,3,0,2,1400,5,Road,11,Yes
62,M,30,0,0,1600,5,Garage,1,No
31,F,10,0,0,1200,3,Drive,17,No
25,F,5,0,0,1800,6,Garage,10,No
73,F,47,8,0,1400,4,Garage,5,Yes
55,F,28,0,0,1200,6,Road,2,Yes
52,F,7,0,3,1600,7,Road,13,Yes
34,M,15,0,3,1800,5,Garage,1,No
19,M,2,0,0,1400,2,Drive,1,No
62,F,23,0,2,1400,6,Garage,10,No
43,M,14,0,0,1200,5,Garage,4,No
64,F,37,0,2,1400,5,Garage,10,Yes
68,F,26,0,0,1600,7,Garage,1,Yes
41,M,14,0,3,1200,5,Garage,9,No
69,M,24,0,3,1600,4,Garage,2,Yes
28,F,8,0,2,1600,3,Road,12,No
40,F,16,0,0,1600,6,Road,9,Yes
72,M,53,0,0,1600,2,Road,3,Yes
39,M,12,0,4,1400,7,Road,15,Yes
67,M,32,0,3,1400,3,Garage,18,No
67,F,20,0,4,1400,4,Garage,18,Yes
72,F,8,0,2,1200,5,Drive,3,Yes
67,M,33,0,2,1400,4,Road,13,Yes
77,M,2,4,0,1600,6,Garage,5,Yes
53,M,5,0,3,1200,2,Road,4,No
47,M,14,0,1,1200,4,Garage,16,No
24,F,7,0,0,1200,6,Garage,7,Yes
32,F,1,0,0,1200,2,Garage,5,No
46,F,22,0,3,1600,7,Garage,1,No
57,M,32,0,4,1600,3,Garage,15,No
27,F,1,0,4,1600,5,Road,2,Yes
80,M,34,0,4,1400,5,Drive,2,Yes
41,M,19,0,0,1400,2,Garage,16,No
19,M,2,0,1,1400,6,Garage,1,Yes
78,M,49,0,2,1400,7,Road,6,Yes
45,F,22,8,2,2000,3,Road,2,Yes
69,M,21,0,2,1200,4,Garage,8,No
44,F,21,0,3,1200,6,Garage,3,No
42,M,1,0,2,1200,6,Garage,1,No
22,F,2,0,1,1400,6,Garage,10,Yes
23,F,1,0,1,1200,3,Garage,5,No
25,F,7,0,4,1200,6,Garage,2,No
47,M,22,0,1,1200,4,Garage,2,No
52,M,7,0,3,1200,4,Road,2,Yes
30,M,3,0,1,1200,6,Road,3,Yes
21,F,3,0,0,1400,2,Garage,11,No
57,F,37,0,2,1400,5,Garage,8,Yes
35,M,4,0,1,1600,7,Garage,10,No
57,F,36,0,2,1200,3,Garage,1,No
74,M,11,0,3,1400,6,Road,2,Yes
24,M,6,0,1,1200,2,Garage,1,No
46,F,6,0,4,1800,7,Garage,6,No
41,F,23,0,4,1200,6,Garage,13,No
22,M,5,0,0,1200,3,Garage,13,Yes
76,M,11,0,4,1200,3,Garage,2,No
51,M,31,0,4,1800,4,Road,3,Yes
28,M,3,0,1,1400,3,Garage,1,No
48,F,14,0,4,1400,4,Garage,6,No
65,M,28,8,2,1200,4,Garage,3,Yes
43,M,16,0,4,1400,6,Garage,3,No
23,M,1,0,4,2400,7,Garage,16,Yes
28,F,5,0,2,1600,2,Garage,18,No
29,M,1,0,4,1400,6,Garage,11,No
21,F,2,0,3,1400,5,Road,1,Yes
35,F,9,0,0,1200,5,Garage,1,No
25,F,8,0,0,1600,5,Garage,2,No
62,F,43,4,0,1200,2,Garage,8,Yes
28,M,4,0,3,1200,4,Garage,4,No
27,F,9,8,2,1400,5,Garage,5,Yes
65,M,1,0,3,1200,4,Garage,7,No
25,F,5,0,2,1400,4,Garage,18,No
62,F,7,0,1,1200,6,Garage,5,No
18,F,1,0,0,1200,6,Drive,8,Yes
27,F,2,0,4,1600,5,Garage,7,No
69,M,2,0,1,1200,5,Garage,8,No
61,M,32,4,2,1400,2,Garage,4,Yes
51,M,34,0,4,1200,4,Garage,6,No
58,F,15,0,0,1400,3,Garage,1,No
18,F,1,0,1,1600,3,Garage,4,Yes
28,M,11,0,1,1600,2,Garage,9,No
75,M,45,0,1,1200,5,Road,1,Yes
63,M,14,0,0,1200,4,Garage,5,No
50,F,13,0,1,1400,6,Garage,8,No
28,F,1,0,3,1200,2,Garage,2,No
33,M,14,0,1,1200,6,Garage,1,No
73,M,7,0,4,1400,6,Garage,4,No
45,F,5,0,1,1400,4,Garage,4,No
22,M,2,0,0,1200,4,Road,17,Yes
50,F,11,0,0,1200,4,Garage,10,No
19,F,1,0,1,1200,4,Garage,1,No
72,M,13,0,4,1400,6,Garage,19,Yes
71,M,50,0,1,1200,2,Garage,1,No
61,M,40,0,0,1200,2,Garage,1,No
58,F,5,0,3,1400,7,Garage,2,Yes
60,F,29,0,2,1200,5,Road,19,Yes
58,M,31,0,1,1800,5,Garage,7,Yes
42,F,25,0,3,1400,3,Road,3,No
49,M,10,0,2,1400,6,Garage,14,No
65,F,46,0,4,1200,4,Road,10,Yes
45,F,4,0,3,1200,4,Road,1,No
62,F,8,0,1,1600,7,Road,3,Yes
28,F,10,0,1,1400,3,Garage,2,No
26,M,6,0,3,1600,6,Garage,16,No
23,M,6,0,3,1400,3,Garage,5,Yes
25,F,8,0,0,2200,7,Garage,17,Yes
20,F,1,0,4,1400,6,Road,10,Yes
35,F,4,0,1,1200,4,Garage,7,No
51,M,11,0,4,1600,5,Garage,1,No
53,F,4,0,4,1200,3,Garage,19,No
50,M,19,0,3,1200,6,Garage,8,No
57,F,5,0,4,1600,3,Drive,6,No
55,F,17,0,3,1200,5,Road,1,Yes
43,M,4,0,2,1200,3,Garage,8,No
58,F,25,0,4,1200,6,Garage,7,No
54,M,10,0,2,2000,3,Garage,6,No
72,F,37,0,0,1400,2,Garage,17,Yes
38,F,5,0,2,1200,5,Garage,3,No
68,M,26,0,1,1600,6,Garage,1,No
47,M,23,0,1,1400,4,Garage,17,Yes
19,F,2,0,4,1200,3,Garage,1,No
73,F,38,0,0,1400,6,Garage,11,Yes
32,M,13,0,1,1200,5,Garage,8,No
26,F,7,0,3,1200,4,Garage,6,No
29,M,12,0,1,1800,3,Garage,4,No
18,F,1,4,3,1400,3,Garage,5,No
61,M,21,0,4,1200,6,Garage,4,No
19,F,1,0,1,1600,5,Garage,8,Yes
40,F,3,0,2,1400,3,Road,3,No
54,M,6,8,0,1200,3,Road,13,Yes
80,M,31,0,2,1200,3,Garage,1,No
47,M,2,0,2,1200,5,Garage,1,No
47,F,27,4,0,1400,4,Drive,1,Yes
69,M,52,0,0,1200,2,Garage,17,No
52,F,11,0,0,1200,3,Drive,15,No
34,F,10,0,0,1200,5,Garage,3,No
77,M,53,4,2,1200,4,Garage,12,Yes
19,M,2,0,2,1400,4,Garage,1,Yes
67,F,19,0,4,1400,2,Drive,3,Yes
75,F,40,4,0,1200,6,Garage,2,Yes
61,M,31,0,1,1400,7,Garage,12,Yes
80,M,19,0,3,1400,6,Garage,17,No
51,M,31,0,4,1200,4,Garage,9,No
67,M,31,4,3,1200,5,Road,3,Yes
62,M,26,0,2,1600,5,Garage,2,No
64,F,1,0,0,1200,4,Garage,8,No
65,M,15,0,1,1200,5,Drive,2,Yes
49,F,6,0,2,1400,5,Garage,16,No
66,M,35,0,3,1200,5,Garage,19,No
33,M,14,0,3,1600,3,Garage,3,No
75,M,38,0,0,1400,5,Drive,14,Yes
39,F,13,0,1,1200,3,Garage,3,No
47,F,28,0,3,1600,4,Garage,2,No
57,M,8,0,0,1200,3,Garage,3,No
20,F,3,0,2,1400,4,Garage,5,Yes
21,M,2,0,3,1200,4,Garage,1,Yes
78,F,23,0,1,1200,6,Garage,4,Yes
22,F,3,0,0,1600,3,Garage,1,Yes
44,F,26,0,2,1200,2,Garage,13,No
77,F,50,0,1,1200,5,Garage,16,Yes
43,F,26,8,2,1200,4,Road,9,Yes
79,F,61,0,2,1400,5,Garage,6,Yes
40,F,18,0,4,1200,2,Road,18,No
56,M,32,0,3,1400,4,Garage,8,No
60,M,41,0,4,1200,2,Garage,1,No
25,M,3,8,0,1200,5,Garage,1,Yes
57,F,3,0,3,2200,7,Garage,7,Yes
52,F,33,0,4,1200,6,Garage,19,No
20,M,3,0,4,1400,5,Garage,1,Yes
68,F,41,0,3,2000,5,Garage,2,Yes
53,M,22,0,3,1200,4,Garage,4,No
23,F,5,0,3,1200,4,Garage,1,No
44,F,25,4,3,1200,6,Road,9,Yes
45,F,14,0,2,1200,2,Road,17,No
37,F,3,0,3,1400,6,Drive,1,No
46,F,4,0,1,1600,2,Garage,16,No
32,M,6,0,0,1200,5,Garage,5,No
56,M,1,0,2,1600,6,Road,2,Yes
74,F,19,0,1,1200,2,Drive,16,Yes
67,F,25,0,1,1400,7,Garage,12,Yes
28,F,1,0,3,1800,6,Garage,4,No
29,M,10,0,3,1200,3,Garage,4,No
23,F,2,0,0,1200,5,Garage,2,No
55,F,6,0,3,1400,6,Road,4,Yes
52,F,35,0,4,1200,2,Garage,14,No
67,M,13,0,0,1200,5,Garage,7,No
36,M,10,0,1,1400,6,Road,1,Yes
69,F,50,0,0,1400,5,Road,16,Yes
60,M,7,0,3,1200,2,Garage,6,No
28,F,4,0,2,1400,5,Garage,8,No
62,M,32,0,3,1400,5,Drive,2,No
65,F,43,4,3,1200,3,Garage,2,Yes
33,F,13,0,4,1400,4,Garage,4,No
52,F,22,0,2,1600,6,Garage,16,Yes
75,F,42,0,1,1400,4,Garage,4,Yes
52,F,30,0,4,1200,5,Garage,2,No
53,M,5,0,4,1400,5,Garage,16,Yes
79,M,55,4,0,1200,4,Drive,1,Yes
68,M,19,0,4,1200,2,Road,11,No
47,F,27,0,1,1400,5,Road,4,Yes
68,F,3,0,4,1400,6,Garage,6,Yes
27,F,6,0,1,1800,7,Road,1,Yes
43,M,12,0,0,1200,2,Garage,6,No
61,M,6,0,1,1200,4,Garage,1,No
60,M,23,0,1,1400,4,Garage,4,No
24,F,3,0,1,1200,3,Garage,1,No
62,M,15,0,4,1600,4,Garage,1,No
31,F,14,0,3,1400,6,Road,1,No
54,M,2,0,4,1200,5,Road,3,Yes
45,M,11,0,3,1400,2,Garage,2,No
61,M,5,0,0,1400,6,Garage,2,No
38,M,12,0,4,1400,3,Garage,5,No
57,M,25,0,2,1200,2,Road,7,No
63,M,18,0,4,1600,7,Garage,5,No
24,F,6,0,4,1200,3,Garage,19,No
37,M,16,0,4,1200,6,Garage,11,No
37,F,6,0,1,1200,3,Garage,2,No
38,F,7,0,4,1600,2,Garage,15,No
77,F,10,8,2,1200,5,Garage,14,Yes
74,F,49,0,1,1600,4,Garage,1,Yes
26,M,8,0,2,1200,5,Road,15,Yes
21,F,1,0,3,1400,5,Garage,3,No
50,M,6,0,1,1400,6,Road,5,Yes
40,F,10,0,4,1200,2,Road,3,No
67,F,15,4,2,1400,2,Road,3,Yes
63,F,23,0,1,1800,5,Garage,12,Yes
44,M,23,4,4,1400,2,Road,6,Yes
18,M,1,0,1,1400,3,Garage,10,Yes
68,M,48,4,0,1200,6,Road,1,Yes
27,F,5,0,3,1200,6,Garage,8,No
41,M,24,0,0,1200,2,Garage,3,No
73,M,26,0,3,1200,3,Garage,2,No
57,F,14,0,3,1400,2,Garage,7,No
46,M,9,0,3,1600,6,Garage,1,No
26,F,7,0,0,1200,2,Drive,5,No
78,F,36,0,1,1400,4,Road,1,Yes
19,F,1,0,3,1200,4,Garage,7,No
46,M,6,0,3,1400,4,Garage,9,No
22,M,3,0,3,1600,5,Road,1,Yes
39,F,11,0,2,1400,4,Garage,7,No
50,M,33,0,4,1400,4,Drive,1,No
39,M,19,0,0,1400,5,Garage,8,No
25,M,3,4,2,1600,4,Garage,3,Yes
50,M,6,0,2,1200,4,Garage,4,No
53,M,17,0,4,1200,4,Garage,2,No
69,F,40,0,0,1400,4,Garage,10,Yes
35,F,5,4,3,1200,3,Garage,5,Yes
70,F,10,0,4,2000,7,Garage,4,Yes
72,F,49,0,4,1400,2,Garage,7,Yes
40,F,5,8,3,1400,6,Road,1,Yes
53,M,10,0,4,1200,2,Garage,9,No
37,F,15,0,1,1600,7,Garage,5,No
61,F,31,0,4,1200,5,Drive,6,No
54,F,27,0,1,1600,6,Drive,11,Yes
64,F,25,0,3,1400,6,Garage,4,No
41,F,5,0,4,1200,5,Road,17,Yes
71,F,21,0,2,1200,4,Road,2,Yes
62,F,25,0,2,1200,3,Road,14,Yes
72,M,16,0,0,1600,6,Garage,7,No
41,M,10,4,0,1400,3,Road,2,Yes
43,M,21,0,3,1200,6,Garage,10,No
24,F,2,0,0,1200,6,Garage,2,No
46,M,24,4,2,1400,4,Road,4,Yes
75,M,47,0,4,1400,6,Garage,4,No
73,M,46,0,1,1400,3,Road,7,Yes
66,M,22,0,0,1200,4,Garage,1,No
68,M,6,0,4,1200,4,Garage,1,No
40,M,1,0,0,1200,5,Garage,9,No
70,F,16,0,2,1200,2,Road,15,Yes
57,F,3,0,2,1200,3,Garage,8,No
78,M,24,4,3,1200,5,Garage,1,Yes
56,F,17,0,4,1200,3,Road,1,No
38,F,9,0,4,1200,5,Garage,1,No
18,M,1,0,1,1200,6,Road,8,Yes
29,M,8,0,4,1400,4,Garage,8,No
39,F,14,0,1,1600,6,Garage,3,No
39,M,2,0,0,1400,2,Garage,19,No
43,M,16,0,1,1200,4,Garage,9,No
79,F,22,0,0,1200,4,Garage,8,Yes
50,M,13,0,0,1200,3,Garage,2,No
78,M,18,0,0,1400,4,Garage,1,No
54,M,37,0,2,1200,6,Garage,1,No
73,F,50,0,2,1600,4,Road,8,Yes
68,F,39,0,4,1400,5,Garage,1,Yes
33,F,11,0,1,1400,6,Road,17,Yes
67,F,22,0,4,1200,4,Garage,2,No
44,F,2,0,0,1400,6,Road,12,Yes
41,F,5,0,4,1200,2,Road,2,No
74,M,45,0,4,1200,4,Garage,7,No
49,M,3,0,4,1200,3,Drive,6,No
62,M,27,0,0,1400,6,Garage,13,No
67,F,2,0,2,1400,5,Garage,16,Yes
77,F,32,0,4,1200,3,Garage,8,Yes
49,M,22,0,4,1400,3,Road,6,No
36,F,12,0,2,1200,3,Garage,5,No
34,M,12,0,1,1600,5,Garage,11,No
18,F,1,0,1,1200,4,Garage,1,No
70,M,12,0,4,1200,5,Road,1,Yes
53,F,2,4,3,1200,5,Garage,11,Yes
78,F,22,0,1,1200,2,Garage,6,Yes
78,M,22,0,0,1400,6,Garage,5,No
39,M,1,0,0,1600,4,Road,3,Yes
48,F,23,0,1,1200,5,Drive,1,No
38,M,4,0,0,1200,6,Garage,1,No
56,F,27,0,3,1200,4,Garage,19,No
46,M,16,0,3,1200,5,Road,11,Yes
27,M,10,0,3,1400,4,Garage,10,No
78,M,48,0,2,1200,3,Road,1,Yes
54,M,16,0,0,1400,3,Garage,4,No
65,M,5,0,1,1400,3,Drive,5,No
24,M,6,0,2,1200,6,Drive,5,Yes
78,F,16,0,0,1200,3,Garage,9,Yes
73,F,50,0,3,1600,3,Garage,7,Yes
40,F,4,0,3,1200,3,Garage,3,No
25,M,2,0,0,1200,2,Garage,6,No
71,F,8,0,3,1800,3,Garage,11,Yes
44,M,15,0,1,1400,3,Garage,1,No
69,F,13,0,4,1400,2,Garage,1,No
31,M,8,0,4,1400,5,Road,2,Yes
78,M,45,0,3,1800,5,Garage,1,Yes
32,M,4,0,4,1400,6,Road,5,Yes
50,F,30,0,1,1600,5,Road,15,Yes
35,F,10,0,1,1200,2,Garage,1,No
67,M,14,0,0,1600,4,Road,3,Yes
76,M,28,0,3,1400,3,Garage,9,No
77,M,21,0,3,1200,4,Garage,11,No
58,M,26,0,0,1400,6,Garage,14,No
43,F,16,0,2,1400,4,Road,6,No
54,M,18,0,0,1200,3,Garage,2,No
80,M,3,0,4,1400,4,Road,1,Yes
64,M,11,0,3,1200,4,Road,2,No
78,M,34,0,2,1400,3,Garage,1,No
36,M,15,0,4,1600,6,Garage,4,No
33,F,11,0,0,1400,6,Road,1,No
27,M,9,0,4,1400,6,Garage,1,No
53,M,28,0,3,1400,6,Garage,2,No
52,M,8,0,1,1400,7,Garage,5,No
32,F,3,0,0,1400,5,Garage,1,No
77,M,9,0,2,1200,4,Garage,3,No
80,M,56,0,0,1400,5,Drive,8,Yes
64,F,36,0,4,1200,2,Garage,7,No
34,F,4,0,3,1200,3,Garage,7,No
77,F,4,0,2,1400,7,Garage,1,Yes
48,M,26,8,0,1400,4,Garage,1,Yes
56,M,38,0,1,1200,4,Garage,1,No
28,F,6,0,2,2000,6,Garage,15,No
21,M,1,0,4,1600,4,Garage,1,Yes
58,F,38,8,2,1600,5,Road,1,Yes
48,F,16,0,3,1200,4,Garage,3,No
48,F,28,0,1,1400,3,Garage,6,No
51,M,29,4,1,1400,7,Garage,3,Yes
24,F,1,8,3,1400,6,Garage,1,Yes
70,M,25,0,3,1200,3,Garage,16,No
53,M,19,4,2,1600,3,Garage,7,Yes
39,M,4,0,1,1400,5,Drive,2,No
66,F,35,0,4,1400,4,Drive,1,Yes
37,F,20,0,2,1600,7,Road,2,Yes
64,F,41,8,0,1400,2,Garage,2,Yes
78,M,23,0,0,1200,5,Drive,14,Yes
33,F,7,0,1,1200,2,Road,1,No
38,F,6,0,4,1600,3,Garage,10,No
80,F,1,0,2,1200,5,Garage,14,Yes
77,M,2,0,4,1800,4,Garage,3,No
20,F,1,0,4,1400,3,Garage,3,No
52,F,7,0,0,1400,3,Garage,1,No
65,M,31,0,0,1200,5,Garage,11,No
63,M,5,8,2,1400,3,Garage,1,Yes
47,F,30,0,2,1400,3,Garage,7,No
78,M,24,0,3,1200,6,Garage,13,No
76,F,47,0,2,1200,4,Garage,3,Yes
40,M,3,0,1,1200,4,Garage,2,No
29,M,10,8,3,1400,5,Garage,1,Yes
34,F,16,0,2,1400,5,Garage,4,No
68,F,13,0,1,1200,3,Garage,1,No
47,M,20,0,0,1400,3,Road,12,Yes
46,F,24,0,4,1200,2,Garage,7,No
46,M,28,0,1,1200,2,Road,4,No
42,M,17,0,3,1200,6,Garage,3,No
78,M,52,4,1,1200,3,Road,10,Yes
